Gene Id
ENSG00000204290 En
ENSG00000204296 En
ENSG00000204385 En
ENSG00000204421 En
ENSG00000204536 En
ENSG00000204538 En
ENSG00000204539 En
ENSG00000204542 En
ENSG00000204613 En
ENSG00000204618 En
ENSG00000204688 En
ENSG00000204701 En
ENSG00000204849 En
ENSG00000204872 En
ENSG00000204936 En
ENSG00000204969 En
ENSG00000205250 En
ENSG00000205744 En
ENSG00000205929 En
ENSG00000206073 En
ENSG00000206474 En
ENSG00000212856 En
ENSG00000213071 En
ENSG00000213215 En
ENSG00000213218 En
ENSG00000213231 En
ENSG00000213347 En
ENSG00000213494 En
ENSG00000213931 En
ENSG00000214042 En
ENSG00000214114 En
ENSG00000215644 En
ENSG00000215764 En
ENSG00000221819 En
ENSG00000221826 En
ENSG00000221972 En
ENSG00000224586 En
ENSG00000224659 En
ENSG00000226306 En
ENSG00000229859 En
ENSG00000230657 En
ENSG00000231690 En
ENSG00000231924 En
ENSG00000232810 En
ENSG00000233816 En
ENSG00000235173 En
ENSG00000236637 En
ENSG00000236699 En
ENSG00000237575 En
ENSG00000237700 En
ENSG00000239998 En
ENSG00000241106 En
ENSG00000241476 En
ENSG00000241635 En
ENSG00000242221 En
ENSG00000242520 En
ENSG00000242550 En
ENSG00000243130 En
ENSG00000243137 En
ENSG00000248099 En
ENSG00000248746 En
ENSG00000250799 En
ENSG00000251655 En
ENSG00000254550 En
ENSG00000254997 En
ENSG00000255974 En
ENSG00000257069 En
ENSG00000258366 En
ENSG00000259207 En
ENSG00000259384 En
ENSG00000260027 En
ENSG00000262572 En
ENSG00000262943 En
ENSG00000270601 En
ENSG00000273046 En
